,id,alias,name,image_url,is_claimed,is_closed,url,phone,display_phone,review_count,categories,rating,location,coordinates,photos,price,hours,transactions,special_hours,
172,0AWdTQZ97G4rutU0z9Di6g,fonda-east-village-new-york-2,Fonda East Village,https://s3-media2.fl.yelpcdn.com/bphoto/qQT26MleSBZcb46PzrW15A/o.jpg,TRUE,TRUE,https://www.yelp.com/biz/fonda-east-village-new-york-2?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GbDP3exFJ3vf-I_28atqbw,12126774096,(212) 677-4096,763,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'salad', 'title': 'Salad'}]",4,"{'address1': '40 Avenue B', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['40 Avenue B', 'New York, NY 10009'], 'cross_streets': '4th St & 3rd St'}","{'latitude': 40.722852, 'longitude': -73.98286}","['https://s3-media2.fl.yelpcdn.com/bphoto/qQT26MleSBZcb46PzrW15A/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/QvR2gJSJ7nrTbHM-ccl0oQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/tc7poVh42kv6766sJjcnMQ/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2330', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '1600', 'day': 5}, {'is_overnight': False, 'start': '1700', 'end': '2330', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2130', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","['delivery', 'pickup']",,
173,dYqWosnE1UlJs4Wx-M_u_A,oda-house-new-york,Oda House,https://s3-media1.fl.yelpcdn.com/bphoto/vSWNBIDIJoveEDRUDDCcLw/o.jpg,TRUE,TRUE,https://www.yelp.com/biz/oda-house-new-york?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GbDP3exFJ3vf-I_28atqbw,12123533838,(212) 353-3838,360,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'georgian', 'title': 'Georgian'}]",4,"{'address1': '76 Ave B', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['76 Ave B', 'New York, NY 10009'], 'cross_streets': ''}","{'latitude': 40.7240282, 'longitude': -73.9821844}","['https://s3-media2.fl.yelpcdn.com/bphoto/yPHxUqbLuOR83I29qVYKXg/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/F5J2bbqVhQM1S_WujsA_RA/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/0zLOP8kD258vXrTuRdj06A/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1600', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '1600', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1600', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1600', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","['pickup', 'delivery']",,
174,jryzOo2UaHOeZqQkkezENA,porsena-new-york,Porsena,https://s3-media2.fl.yelpcdn.com/bphoto/dskwJYBXVRVTbuc5Jf_m0g/o.jpg,TRUE,TRUE,https://www.yelp.com/biz/porsena-new-york?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GbDP3exFJ3vf-I_28atqbw,12122284923,(212) 228-4923,265,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",3.5,"{'address1': '21 E 7th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['21 E 7th St', 'New York, NY 10003'], 'cross_streets': 'Taras Shevchenko Pl & Cooper Sq'}","{'latitude': 40.72866, 'longitude': -73.98946}","['https://s3-media2.fl.yelpcdn.com/bphoto/dskwJYBXVRVTbuc5Jf_m0g/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/PM_mvvLmFBu2oo2uubqwIQ/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/V-r0jeafkDyYUAk02Mikrw/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1730', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1730', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1730', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1730', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1730', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1730', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1730', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","['pickup', 'delivery']",,
175,F7jZYUzw7NB74OyVQc-CGw,bennies-thai-cafe-new-york-2,Bennie's Thai Cafe,https://s3-media4.fl.yelpcdn.com/bphoto/PGcNUFMXRhV--UjOj2Cf_g/o.jpg,TRUE,TRUE,https://www.yelp.com/biz/bennies-thai-cafe-new-york-2?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GbDP3exFJ3vf-I_28atqbw,12125878930,(212) 587-8930,359,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'soup', 'title': 'Soup'}]",3.5,"{'address1': '88 Fulton St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['88 Fulton St', 'New York, NY 10038'], 'cross_streets': 'William St & Gold St'}","{'latitude': 40.709202, 'longitude': -74.005836}","['https://s3-media4.fl.yelpcdn.com/bphoto/PGcNUFMXRhV--UjOj2Cf_g/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/Z2fxxFYpAoN6BGyGYvdsqA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/xbT0DVCqjwWSujRzBHrrZQ/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['pickup', 'delivery']",,
176,l5_AVUx_Er6nl_YOu4RJrg,punch-bar-and-grill-new-york-3,Punch Bar & Grill,https://s3-media3.fl.yelpcdn.com/bphoto/tvLmIUYHqJq788xCVqdEyQ/o.jpg,TRUE,TRUE,https://www.yelp.com/biz/punch-bar-and-grill-new-york-3?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GbDP3exFJ3vf-I_28atqbw,,,461,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.5,"{'address1': '913 Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10010', 'country': 'US', 'state': 'NY', 'display_address': ['913 Broadway', 'New York, NY 10010'], 'cross_streets': '21st St & 20th St'}","{'latitude': 40.739648, 'longitude': -73.989909}","['https://s3-media3.fl.yelpcdn.com/bphoto/tvLmIUYHqJq788xCVqdEyQ/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/wgfKLX6m6souy-dCEvOpmg/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/AoqxE3TzpeuvgzhOOfN2uA/o.jpg']",$$,,"['pickup', 'delivery']",,
177,2A2DCuV8cuoUoT3Kt2XTcg,minnies-new-york,Minnie's,https://s3-media3.fl.yelpcdn.com/bphoto/9vUF6iPQzDMUDDAPlGIxMQ/o.jpg,TRUE,TRUE,https://www.yelp.com/biz/minnies-new-york?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GbDP3exFJ3vf-I_28atqbw,16467264245,(646) 726-4245,129,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4,"{'address1': '29 Clinton St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['29 Clinton St', 'New York, NY 10002'], 'cross_streets': 'Avenue B & Houston St'}","{'latitude': 40.72045, 'longitude': -73.98448}","['https://s3-media3.fl.yelpcdn.com/bphoto/9vUF6iPQzDMUDDAPlGIxMQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/4NEfrHG2tQz9pj5aN_Wi-Q/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/WTejE7f6cwROJFSN7_vNkQ/o.jpg']",$$,,[],,
178,zwFS-FcGe062to_rWWkLCw,bouchon-bakery-new-york-2,Bouchon Bakery,https://s3-media1.fl.yelpcdn.com/bphoto/TN7OzQ1CRw5iXz253amt3Q/o.jpg,TRUE,TRUE,https://www.yelp.com/biz/bouchon-bakery-new-york-2?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GbDP3exFJ3vf-I_28atqbw,12127823890,(212) 782-3890,789,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'french', 'title': 'French'}]",4,"{'address1': '1 Rockefeller Plz', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10111', 'country': 'US', 'state': 'NY', 'display_address': ['1 Rockefeller Plz', 'New York, NY 10111'], 'cross_streets': ''}","{'latitude': 40.758169, 'longitude': -73.978939}","['https://s3-media1.fl.yelpcdn.com/bphoto/TN7OzQ1CRw5iXz253amt3Q/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/F5VFeVAdRTltD03i2nPePA/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/q4ZV6PuBgpUCZMTKSmSfew/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '0800', 'end': '1830', 'day': 0}, {'is_overnight': False, 'start': '0800', 'end': '1830', 'day': 1}, {'is_overnight': False, 'start': '0800', 'end': '1830', 'day': 2}, {'is_overnight': False, 'start': '0800', 'end': '1830', 'day': 3}, {'is_overnight': False, 'start': '0800', 'end': '1830', 'day': 4}, {'is_overnight': False, 'start': '0800', 'end': '1830', 'day': 5}, {'is_overnight': False, 'start': '0800', 'end': '1830', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['pickup', 'delivery']",,
179,MMMDbtfpD1O_WNLoTuI08A,roses-brooklyn,Rose's,https://s3-media4.fl.yelpcdn.com/bphoto/Mjy4C2D21jfqZ1U-N_wS1w/o.jpg,TRUE,TRUE,https://www.yelp.com/biz/roses-brooklyn?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GbDP3exFJ3vf-I_28atqbw,17182300427,(718) 230-0427,88,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.5,"{'address1': '295 Flatbush Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11217', 'country': 'US', 'state': 'NY', 'display_address': ['295 Flatbush Ave', 'Brooklyn, NY 11217'], 'cross_streets': 'Prospect Pl & St Marks Ave'}","{'latitude': 40.6790542602539, 'longitude': -73.9733657836914}","['https://s3-media4.fl.yelpcdn.com/bphoto/Mjy4C2D21jfqZ1U-N_wS1w/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/sTYvr_Tow5dME0zlscZwxA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/kk313alhwp-9_XU_Fcri9A/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1200', 'end': '1800', 'day': 0}, {'is_overnight': False, 'start': '1200', 'end': '1800', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '1800', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '1800', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '1800', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '1800', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '1800', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",[],,
180,ApVoDeSuEXp8Paqc5Mrfzw,jay-and-lloyds-kosher-deli-brooklyn,Jay & Lloyd's Kosher Deli,https://s3-media3.fl.yelpcdn.com/bphoto/Ds8vbniI9FJbFPiL0vIIVw/o.jpg,TRUE,TRUE,https://www.yelp.com/biz/jay-and-lloyds-kosher-deli-brooklyn?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GbDP3exFJ3vf-I_28atqbw,17188915298,(718) 891-5298,237,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'kosher', 'title': 'Kosher'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4,"{'address1': '2718 Ave U', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11229', 'country': 'US', 'state': 'NY', 'display_address': ['2718 Ave U', 'Brooklyn, NY 11229'], 'cross_streets': ''}","{'latitude': 40.60006, 'longitude': -73.94417}","['https://s3-media3.fl.yelpcdn.com/bphoto/Ds8vbniI9FJbFPiL0vIIVw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/_IU5KKuOL1d-HHGrbKOeOg/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/7rk8CUltmqdUkS6gcJqnBQ/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['delivery', 'pickup']",,
181,23grP9R1Bt2K_N6iCDU8EQ,holy-ground-new-york-4,Holy Ground,https://s3-media1.fl.yelpcdn.com/bphoto/DEg2xTS--6ENrmAz-A6OXA/o.jpg,TRUE,FALSE,https://www.yelp.com/biz/holy-ground-new-york-4?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GbDP3exFJ3vf-I_28atqbw,,,67,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4,"{'address1': '112 Reade St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['112 Reade St', 'New York, NY 10013'], 'cross_streets': 'Broadway & Church St'}","{'latitude': 40.71601, 'longitude': -74.00859}","['https://s3-media1.fl.yelpcdn.com/bphoto/DEg2xTS--6ENrmAz-A6OXA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/-GV7L9S3fiSD3T_RtikKAg/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/y9_u0JRI4hBOK8cOOMbmcQ/o.jpg']",,"[{'open': [{'is_overnight': False, 'start': '1700', 'end': '0000', 'day': 0}, {'is_overnight': False, 'start': '1700', 'end': '0000', 'day': 1}, {'is_overnight': True, 'start': '1700', 'end': '0100', 'day': 2}, {'is_overnight': True, 'start': '1700', 'end': '0100', 'day': 3}, {'is_overnight': True, 'start': '1700', 'end': '0100', 'day': 4}, {'is_overnight': True, 'start': '1800', 'end': '0200', 'day': 5}, {'is_overnight': False, 'start': '1800', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","['pickup', 'delivery']",,
182,CaizM2WaGPX5eRLDOJaqIw,angkor-cambodian-bistro-new-york,Angkor Cambodian Bistro,https://s3-media2.fl.yelpcdn.com/bphoto/BXA5OPz6YmNvo2LxbxSACg/o.jpg,TRUE,TRUE,https://www.yelp.com/biz/angkor-cambodian-bistro-new-york?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GbDP3exFJ3vf-I_28atqbw,12127582111,(212) 758-2111,285,"[{'alias': 'cambodian', 'title': 'Cambodian'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.5,"{'address1': '408 E 64th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10065', 'country': 'US', 'state': 'NY', 'display_address': ['408 E 64th St', 'New York, NY 10065'], 'cross_streets': ''}","{'latitude': 40.76226, 'longitude': -73.95914}","['https://s3-media2.fl.yelpcdn.com/bphoto/BXA5OPz6YmNvo2LxbxSACg/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/44ryWqsYokG5-i63LqrTLQ/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/0t8at6_Dnrzrb9v6Ot8jyA/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '2000', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '2000', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '2000', 'day': 4}, {'is_overnight': False, 'start': '1130', 'end': '2000', 'day': 5}, {'is_overnight': False, 'start': '1130', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",[],,
183,lfu3eDxix7MHqxjh8gbJLA,pearls-brooklyn,Pearl's,https://s3-media1.fl.yelpcdn.com/bphoto/aUDapggaDWtzlmW2Aw9xFQ/o.jpg,TRUE,TRUE,https://www.yelp.com/biz/pearls-brooklyn?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GbDP3exFJ3vf-I_28atqbw,,,530,"[{'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4,"{'address1': '178 N 8th St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['178 N 8th St', 'Brooklyn, NY 11211'], 'cross_streets': 'Bedford Ave & Driggs Ave'}","{'latitude': 40.7180814, 'longitude': -73.956634}","['https://s3-media1.fl.yelpcdn.com/bphoto/aUDapggaDWtzlmW2Aw9xFQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/BJQo_cF8Ag1y6FwIsIXOUg/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/V1EZ4yFB7TCH5xjRQgdOSg/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['delivery', 'pickup']",,
184,VWErTDzcg23iiohqyc1AQQ,rossopomodoro-new-york,Rossopomodoro,https://s3-media4.fl.yelpcdn.com/bphoto/MpeSEHK0relsAXk2MLanVQ/o.jpg,TRUE,TRUE,https://www.yelp.com/biz/rossopomodoro-new-york?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GbDP3exFJ3vf-I_28atqbw,12122422310,(212) 242-2310,244,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4,"{'address1': '118 Greenwich Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['118 Greenwich Ave', 'New York, NY 10011'], 'cross_streets': 'Jane St & 12th St'}","{'latitude': 40.7386576, 'longitude': -74.0021371}","['https://s3-media4.fl.yelpcdn.com/bphoto/MpeSEHK0relsAXk2MLanVQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/jqgz8Rg8_PhAhveQUmpsnQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/a_np7PsaKLcfKoFzheeizA/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1200', 'end': '2230', 'day': 0}, {'is_overnight': False, 'start': '1200', 'end': '2230', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2230', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",[],,
185,jdNdy-MwBtnXoBGC_JVvwQ,gaia-italian-café-new-york,Gaia Italian Café,https://s3-media4.fl.yelpcdn.com/bphoto/djyIreLliLG2RGZHmL5Ziw/o.jpg,TRUE,TRUE,https://www.yelp.com/biz/gaia-italian-caf%C3%A9-new-york?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GbDP3exFJ3vf-I_28atqbw,16463503977,(646) 350-3977,987,"[{'alias': 'italian', 'title': 'Italian'}]",4,"{'address1': '251 E Houston St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['251 E Houston St', 'New York, NY 10002'], 'cross_streets': 'Avenue A & Norfolk St'}","{'latitude': 40.721653, 'longitude': -73.985346}","['https://s3-media4.fl.yelpcdn.com/bphoto/djyIreLliLG2RGZHmL5Ziw/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/DCBTHR4hve_MtsH6C0eEMw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/MHLM9Mijhg2IDPeGjtWnhQ/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '1200', 'end': '1800', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '1800', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '1800', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '1800', 'day': 4}, {'is_overnight': False, 'start': '1300', 'end': '1900', 'day': 5}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",[],,
186,FyFeyjndrXHDnN-z9-qv_w,augustine-new-york,Augustine,https://s3-media1.fl.yelpcdn.com/bphoto/nwUZSeNgm4udms5nbWvyaw/o.jpg,TRUE,TRUE,https://www.yelp.com/biz/augustine-new-york?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GbDP3exFJ3vf-I_28atqbw,12123750010,(212) 375-0010,246,"[{'alias': 'french', 'title': 'French'}, {'alias': 'brasseries', 'title': 'Brasseries'}, {'alias': 'bars', 'title': 'Bars'}]",4,"{'address1': '5 Beekman St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['5 Beekman St', 'New York, NY 10038'], 'cross_streets': 'Nassau St & Theatre Aly'}","{'latitude': 40.71141, 'longitude': -74.006814}","['https://s3-media1.fl.yelpcdn.com/bphoto/pXdISuhlxXnp7plyLWAL5g/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/cGx096OVnXpkle5jal5TeA/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/YDpHZwoZ1H131YhkCZowqQ/o.jpg']",$$$,"[{'open': [{'is_overnight': False, 'start': '0730', 'end': '1100', 'day': 0}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '0730', 'end': '1100', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '0730', 'end': '1100', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '0730', 'end': '1100', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '0730', 'end': '1100', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",[],,
187,KtzxoHCm9N9QJi31TNjbhw,pequena-brooklyn,Pequena,https://s3-media3.fl.yelpcdn.com/bphoto/nDIB2YzeaoFM9hKxPAbaKg/o.jpg,TRUE,TRUE,https://www.yelp.com/biz/pequena-brooklyn?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GbDP3exFJ3vf-I_28atqbw,17186430000,(718) 643-0000,331,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.5,"{'address1': '86 S Portland Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11217', 'country': 'US', 'state': 'NY', 'display_address': ['86 S Portland Ave', 'Brooklyn, NY 11217'], 'cross_streets': 'Lafayette Ave & Fulton St'}","{'latitude': 40.6868994, 'longitude': -73.974714}","['https://s3-media3.fl.yelpcdn.com/bphoto/nDIB2YzeaoFM9hKxPAbaKg/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/KWpvOOon8kcWehPXnMptDw/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/c4tacNo-9o6WjUd7dNoQXg/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","['pickup', 'delivery']",,
